77.75.76.169 - - [16/Nov/2015:16:04:20 -0800] "GET /images/off1.jpg HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://fulltext.sblog.cz/)" "www.superior-dentistry.com"
173.66.135.56 - - [16/Nov/2015:19:28:24 -0800] "GET /css/bootstrap.css HTTP/1.1" 200 138415 "http://www.superior-dentistry.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html HTTP/1.1" 200 32565 "-" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /Dentist-Bowie-MD/js/jquery-1.6.4.min.js HTTP/1.1" 200 91669 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /Dentist-Bowie-MD/css/grid.css HTTP/1.1" 200 5182 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /Dentist-Bowie-MD/css/coin-slider.css HTTP/1.1" 200 710 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /Dentist-Bowie-MD/css/reset.css HTTP/1.1" 200 922 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /Dentist-Bowie-MD/css/forms.css HTTP/1.1" 200 2909 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /images/care1.jpg HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /images/care2.jpg HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /images/facebook.png HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /images/care6.jpg HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:33 -0800] "GET /images/pinterest.png HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:36 -0800] "GET /images/pinterest.png HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:36 -0800] "GET /images/twitter.png HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
173.66.131.125 - - [16/Nov/2015:19:41:36 -0800] "GET /images/Patient-apt-icon2.png HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html" "Mozilla/5.0 (Linux; Android 5.0; SM-N900V Build/LRX21V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36" "www.superior-dentistry.com"
208.122.6.102 - - [16/Nov/2015:19:41:41 -0800] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
68.180.229.49 - - [16/Nov/2015:19:57:58 -0800] "GET /%E2%80%9Dhttp://www.nicedentist.com%E2%80%9D HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)" "www.superior-dentistry.com"
69.9.222.109 - - [16/Nov/2015:20:18:30 -0800] "GET /Bowie-Dentists/images/care5.jpg HTTP/1.1" 200 330601 "https://www.google.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7" "www.superior-dentistry.com"
208.122.6.102 - - [16/Nov/2015:20:42:35 -0800] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
178.137.94.14 - - [16/Nov/2015:21:15:53 -0800] "GET /Bowie-Dentists/ HTTP/1.1" 200 1837 "http://vekzdorov.ru/" "Opera/7.11 (Windows NT 5.1; U) [en]" "www.superior-dentistry.com"
178.137.94.14 - - [16/Nov/2015:21:15:54 -0800] "GET /Bowie-Dentists/ HTTP/1.1" 200 1837 "http://vekzdorov.ru/" "Opera/7.11 (Windows NT 5.1; U) [en]" "www.superior-dentistry.com"
178.137.94.14 - - [16/Nov/2015:21:15:55 -0800] "GET /Bowie-Dentists/ HTTP/1.1" 200 1837 "http://vekzdorov.ru/" "Opera/7.11 (Windows NT 5.1; U) [en]" "www.superior-dentistry.com"
184.72.135.154 - - [16/Nov/2015:21:33:59 -0800] "GET / HTTP/1.1" 200 38156 "-" "User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "www.superior-dentistry.com"
208.122.6.102 - - [16/Nov/2015:21:44:10 -0800] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
95.142.163.99 - - [16/Nov/2015:22:25:36 -0800] "GET /contact-us.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" "www.superior-dentistry.com"
180.76.15.5 - - [16/Nov/2015:22:36:27 -0800] "GET /Dentist-Bowie-MD/js/image_slider/ HTTP/1.1" 200 1499 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.superior-dentistry.com"
180.76.15.146 - - [16/Nov/2015:22:59:26 -0800] "GET /Financial-And-Privacy-Policy.pdf HTTP/1.1" 200 617984 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "superior-dentistry.com"
65.36.241.48 - - [16/Nov/2015:23:03:55 -0800] "HEAD / HTTP/1.1" 200 0 "-" "InternetSeer.com" "www.superior-dentistry.com"
66.249.64.162 - - [16/Nov/2015:23:24:33 -0800] "GET /images/care5.jpg HTTP/1.1" 404 89 "-" "Googlebot-Image/1.0" "www.superior-dentistry.com"
208.122.6.102 - - [17/Nov/2015:00:47:26 -0800] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
208.115.111.69 - - [17/Nov/2015:00:59:38 -0800] "GET /Dental-Sites-We-Like.html HTTP/1.1" 200 41324 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.superior-dentistry.com"
208.115.111.69 - - [17/Nov/2015:01:43:04 -0800] "GET /Dentist-Bowie-MD/js/?M=D HTTP/1.1" 200 6862 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.superior-dentistry.com"
208.122.6.102 - - [17/Nov/2015:01:48:52 -0800] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
195.154.169.85 - - [17/Nov/2015:01:50:43 -0800] "GET /robots.txt HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "superior-dentistry.com"
195.154.169.85 - - [17/Nov/2015:01:50:45 -0800] "GET /Bowie-Dentists-Sitemap.html HTTP/1.1" 200 28353 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "superior-dentistry.com"
5.9.89.170 - - [17/Nov/2015:02:04:26 -0800] "GET /robots.txt HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "superior-dentistry.com"
5.9.89.170 - - [17/Nov/2015:02:04:36 -0800] "GET /Dentistry-Maryland-MD.html HTTP/1.1" 200 31039 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "superior-dentistry.com"
5.9.89.170 - - [17/Nov/2015:02:04:42 -0800] "GET /services.html HTTP/1.1" 200 34114 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "superior-dentistry.com"
173.252.88.85 - - [17/Nov/2015:02:22:34 -0800] "GET /images/care2.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
173.252.90.239 - - [17/Nov/2015:02:22:44 -0800] "GET /images/implant-before-and-after.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
173.252.88.92 - - [17/Nov/2015:02:22:44 -0800] "GET /images/care2.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
173.252.90.248 - - [17/Nov/2015:02:23:44 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
173.252.90.240 - - [17/Nov/2015:02:23:47 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
66.220.146.20 - - [17/Nov/2015:02:23:47 -0800] "GET /images/care2.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
173.252.90.235 - - [17/Nov/2015:02:23:48 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
173.252.90.233 - - [17/Nov/2015:02:23:56 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
66.220.146.25 - - [17/Nov/2015:02:23:56 -0800] "GET /images/care2.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
173.252.113.115 - - [17/Nov/2015:02:24:06 -0800] "GET / HTTP/1.1" 200 38156 "-" "facebookexternalhit/1.1" "www.superior-dentistry.com"
173.252.113.118 - - [17/Nov/2015:02:24:06 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1" "www.superior-dentistry.com"
173.252.113.117 - - [17/Nov/2015:02:24:07 -0800] "GET /js/docs.min.js HTTP/1.1" 206 43299 "-" "facebookexternalhit/1.1" "www.superior-dentistry.com"
173.252.113.117 - - [17/Nov/2015:02:24:07 -0800] "GET /js/ie10-viewport-bug-workaround.js HTTP/1.1" 206 694 "-" "facebookexternalhit/1.1" "www.superior-dentistry.com"
173.252.113.117 - - [17/Nov/2015:02:24:07 -0800] "GET /js/bootstrap.min.js HTTP/1.1" 206 35601 "-" "facebookexternalhit/1.1" "www.superior-dentistry.com"
173.252.113.114 - - [17/Nov/2015:02:24:07 -0800] "GET /js/ie-emulation-modes-warning.js HTTP/1.1" 206 2132 "-" "facebookexternalhit/1.1" "www.superior-dentistry.com"
66.220.156.98 - - [17/Nov/2015:02:24:07 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
199.16.156.126 - - [17/Nov/2015:02:24:07 -0800] "GET /robots.txt HTTP/1.1" 200 49 "-" "Twitterbot/1.0" "www.superior-dentistry.com"
199.16.156.124 - - [17/Nov/2015:02:24:07 -0800] "GET /robots.txt HTTP/1.1" 200 49 "-" "Twitterbot/1.0" "www.superior-dentistry.com"
199.16.156.126 - - [17/Nov/2015:02:24:07 -0800] "GET / HTTP/1.1" 200 38156 "-" "Twitterbot/1.0" "www.superior-dentistry.com"
199.16.156.124 - - [17/Nov/2015:02:24:07 -0800] "GET / HTTP/1.1" 200 38156 "-" "Twitterbot/1.0" "www.superior-dentistry.com"
23.29.122.222 - - [17/Nov/2015:02:24:08 -0800] "HEAD / HTTP/1.1" 200 0 "-" "MetaURI API/2.0 +metauri.com" "www.superior-dentistry.com"
23.29.122.222 - - [17/Nov/2015:02:24:08 -0800] "GET / HTTP/1.1" 200 38156 "-" "MetaURI API/2.0 +metauri.com" "www.superior-dentistry.com"
192.99.1.198 - - [17/Nov/2015:02:24:08 -0800] "GET / HTTP/1.1" 200 38156 "http://fb.me/2BEKPrg4x" "LivelapBot/0.2 (http://site.livelap.com/crawler)" "www.superior-dentistry.com"
192.99.1.198 - - [17/Nov/2015:02:24:08 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "LivelapBot/0.2 (http://site.livelap.com/crawler)" "www.superior-dentistry.com"
199.16.156.124 - - [17/Nov/2015:02:24:08 -0800] "GET /robots.txt HTTP/1.1" 200 49 "-" "Twitterbot/1.0" "www.superior-dentistry.com"
199.16.156.124 - - [17/Nov/2015:02:24:08 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "Twitterbot/1.0" "www.superior-dentistry.com"
52.21.15.183 - - [17/Nov/2015:02:24:10 -0800] "GET /#.VKjuZsaFdkA.facebook HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36" "www.superior-dentistry.com"
144.76.23.207 - - [17/Nov/2015:02:24:12 -0800] "GET / HTTP/1.1" 200 38156 "http://fb.me/2BEKPrg4x" "Mozilla/5.0 (X11; U; Linux x86_64; pl-PL; rv:1.9.0.1) Gecko/2008071222 Firefox/3.0.1" "www.superior-dentistry.com"
173.252.113.112 - - [17/Nov/2015:02:24:12 -0800] "GET /favicon.ico HTTP/1.1" 200 688 "-" "visionutils/0.2" "www.superior-dentistry.com"
52.6.173.103 - - [17/Nov/2015:02:24:35 -0800] "GET /robots.txt HTTP/1.1" 200 49 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:28.0) Gecko/20100101 Firefox/28.0 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy)" "www.superior-dentistry.com"
52.6.173.103 - - [17/Nov/2015:02:24:35 -0800] "GET / HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:28.0) Gecko/20100101 Firefox/28.0 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy)" "www.superior-dentistry.com"
173.252.90.241 - - [17/Nov/2015:02:24:42 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
54.219.106.162 - - [17/Nov/2015:02:24:56 -0800] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36" "www.superior-dentistry.com"
173.252.90.241 - - [17/Nov/2015:02:25:25 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
199.16.156.125 - - [17/Nov/2015:02:27:16 -0800] "GET /robots.txt HTTP/1.1" 200 49 "-" "Twitterbot/1.0" "www.superior-dentistry.com"
199.16.156.125 - - [17/Nov/2015:02:27:16 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "Twitterbot/1.0" "www.superior-dentistry.com"
173.252.90.235 - - [17/Nov/2015:02:28:20 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
17.142.156.171 - - [17/Nov/2015:02:29:08 -0800] "GET / HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5 (Applebot/0.1; +http://www.apple.com/go/applebot)" "www.superior-dentistry.com"
119.81.205.119 - - [17/Nov/2015:02:32:20 -0800] "GET / HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (Linux; Android 4.4; Nexus 5 Build/_BuildID_) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36" "www.superior-dentistry.com"
173.252.90.241 - - [17/Nov/2015:02:33:41 -0800] "GET /images/logo1.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
66.220.146.24 - - [17/Nov/2015:02:33:47 -0800] "GET /images/care2.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:11 -0800] "GET /robots.txt HTTP/1.1" 200 49 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:13 -0800] "GET / HTTP/1.1" 200 38156 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:16 -0800] "GET /index.html HTTP/1.1" 200 38156 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:18 -0800] "GET / HTTP/1.1" 200 38156 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:21 -0800] "GET /meet-staff.html HTTP/1.1" 200 22166 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:23 -0800] "GET /services.html HTTP/1.1" 200 34114 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:25 -0800] "GET /firstvisit.html HTTP/1.1" 200 24042 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:27 -0800] "GET /Patient-Before-After-Gallery.html HTTP/1.1" 200 23787 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:34 -0800] "GET /contact-us.html HTTP/1.1" 200 23726 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:36 -0800] "GET /Dentistry-Maryland-MD.html HTTP/1.1" 200 31039 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:38 -0800] "GET /contact-us.php HTTP/1.1" 200 73 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:40 -0800] "GET /firstvisit.php HTTP/1.1" 200 73 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:42 -0800] "GET /testimonials.html HTTP/1.1" 200 24783 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:44 -0800] "GET /testimonial.html HTTP/1.1" 404 89 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:47 -0800] "GET /services.php HTTP/1.1" 200 73 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:49 -0800] "GET /Dentist-Bowie-MD/Dental-Implants-Maryland-MD.html HTTP/1.1" 200 33055 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:51 -0800] "GET /Dentists-Bowie-MD.html HTTP/1.1" 200 38040 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:53 -0800] "GET /index.php HTTP/1.1" 200 73 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:38:58 -0800] "GET /meet-staff.php HTTP/1.1" 200 73 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:39:01 -0800] "GET /wisdom-teeth.html HTTP/1.1" 404 89 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [17/Nov/2015:02:39:06 -0800] "GET /orthognathic-jaw-surgery.html HTTP/1.1" 404 89 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
