207.46.13.166 - - [20/Oct/2015:17:35:09 -0700] "GET /Dentist-Bowie-MD/Dental-Implants-Maryland-MD HTTP/1.1" 200 33055 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.superior-dentistry.com"
207.46.13.75 - - [20/Oct/2015:18:27:40 -0700] "GET /js/bootstrap.min.js HTTP/1.1" 200 35601 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.75 - - [20/Oct/2015:18:27:40 -0700] "GET /js/ie-emulation-modes-warning.js HTTP/1.1" 200 2132 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
108.3.141.118 - - [20/Oct/2015:18:31:46 -0700] "GET / HTTP/1.1" 200 38156 "https://www.google.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1" "www.superior-dentistry.com"
108.3.141.118 - - [20/Oct/2015:18:31:46 -0700] "GET /img/logo.jpg HTTP/1.1" 200 139628 "http://www.superior-dentistry.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1" "www.superior-dentistry.com"
108.3.141.118 - - [20/Oct/2015:18:31:46 -0700] "GET /img/dental-implants.jpg HTTP/1.1" 200 22844 "http://www.superior-dentistry.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1" "www.superior-dentistry.com"
108.3.141.118 - - [20/Oct/2015:18:31:46 -0700] "GET /img/offer-31-05-2014-whitening.jpg HTTP/1.1" 200 15686 "http://www.superior-dentistry.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1" "www.superior-dentistry.com"
108.3.141.118 - - [20/Oct/2015:18:31:46 -0700] "GET /css/bootstrap.css HTTP/1.1" 200 138415 "http://www.superior-dentistry.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1" "www.superior-dentistry.com"
108.3.141.118 - - [20/Oct/2015:18:31:46 -0700] "GET /img/slider2.jpg HTTP/1.1" 200 345766 "http://www.superior-dentistry.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1" "www.superior-dentistry.com"
108.3.141.118 - - [20/Oct/2015:18:31:46 -0700] "GET /img/meetdr-ali.jpg HTTP/1.1" 200 60533 "http://www.superior-dentistry.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1" "www.superior-dentistry.com"
217.69.133.237 - - [20/Oct/2015:19:09:12 -0700] "GET /robots.txt HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "superior-dentistry.com"
180.76.15.19 - - [20/Oct/2015:19:17:29 -0700] "GET /Dentist-Bowie-MD/js/?S=A HTTP/1.1" 200 6862 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.superior-dentistry.com"
217.69.133.235 - - [20/Oct/2015:19:18:39 -0700] "GET /index.html HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "superior-dentistry.com"
207.46.13.75 - - [20/Oct/2015:19:29:01 -0700] "GET /js/bootstrap.min.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
208.122.6.102 - - [20/Oct/2015:19:46:34 -0700] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
54.83.62.178 - - [20/Oct/2015:20:35:17 -0700] "GET /Dental-Sites-We-Like.html HTTP/1.1" 200 41324 "-" "User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "www.superior-dentistry.com"
217.69.133.239 - - [20/Oct/2015:20:48:08 -0700] "GET /robots.txt HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "superior-dentistry.com"
71.189.164.218 - - [20/Oct/2015:20:52:34 -0700] "GET /firstvisit.html HTTP/1.1" 200 24042 "-" "Mozilla/5.0 (compatible; GimmeUSAbot/1.0; +https://gimmeusa.com/pages/crawler)" "superior-dentistry.com"
173.252.73.99 - - [20/Oct/2015:20:59:17 -0700] "GET /images/implant-before-and-after.jpg HTTP/1.1" 404 89 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)" "www.superior-dentistry.com"
54.243.138.3 - - [20/Oct/2015:21:07:02 -0700] "GET /testimonials.html HTTP/1.1" 200 24783 "-" "User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "www.superior-dentistry.com"
71.189.164.218 - - [20/Oct/2015:21:17:44 -0700] "GET /Dentistry-Maryland-MD.html HTTP/1.1" 200 31039 "-" "Mozilla/5.0 (compatible; GimmeUSAbot/1.0; +https://gimmeusa.com/pages/crawler)" "superior-dentistry.com"
71.189.164.218 - - [20/Oct/2015:21:35:19 -0700] "GET /Bowie-Dentists/Childrens-Dentistry-Maryland.html HTTP/1.1" 200 39945 "-" "Mozilla/5.0 (compatible; GimmeUSAbot/1.0; +https://gimmeusa.com/pages/crawler)" "www.superior-dentistry.com"
141.8.143.174 - - [20/Oct/2015:21:47:53 -0700] "GET /robots.txt HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
208.122.6.102 - - [20/Oct/2015:21:49:13 -0700] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
71.189.164.218 - - [20/Oct/2015:21:58:54 -0700] "GET /Bowie-Dentists/Periodontal-Therapy-Maryland.html HTTP/1.1" 200 40166 "-" "Mozilla/5.0 (compatible; GimmeUSAbot/1.0; +https://gimmeusa.com/pages/crawler)" "www.superior-dentistry.com"
141.8.143.182 - - [20/Oct/2015:21:59:05 -0700] "GET /img/office-slider1.jpg HTTP/1.1" 200 134555 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
71.189.164.218 - - [20/Oct/2015:22:01:28 -0700] "GET /Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html HTTP/1.1" 200 32565 "-" "Mozilla/5.0 (compatible; GimmeUSAbot/1.0; +https://gimmeusa.com/pages/crawler)" "www.superior-dentistry.com"
62.212.73.49 - - [20/Oct/2015:22:08:24 -0700] "GET / HTTP/1.1" 200 38156 "http://superior-dentistry.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36" "superior-dentistry.com"
198.27.88.122 - - [20/Oct/2015:22:14:03 -0700] "GET /contact-us.html HTTP/1.1" 200 23726 "http://www.superior-dentistry.com" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)" "www.superior-dentistry.com"
198.27.88.122 - - [20/Oct/2015:22:14:03 -0700] "GET /contact-us.php HTTP/1.1" 200 73 "http://www.superior-dentistry.com" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36" "www.superior-dentistry.com"
198.27.88.122 - - [20/Oct/2015:22:14:03 -0700] "GET /contact-us.php HTTP/1.1" 200 73 "http://www.superior-dentistry.com" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36" "www.superior-dentistry.com"
71.189.164.218 - - [20/Oct/2015:22:14:42 -0700] "GET /Dentist-Bowie-MD/Dental-Implants-Maryland-MD.html HTTP/1.1" 200 33055 "-" "Mozilla/5.0 (compatible; GimmeUSAbot/1.0; +https://gimmeusa.com/pages/crawler)" "www.superior-dentistry.com"
71.189.164.218 - - [20/Oct/2015:22:26:53 -0700] "GET /firstvisit.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (compatible; GimmeUSAbot/1.0; +https://gimmeusa.com/pages/crawler)" "www.superior-dentistry.com"
141.8.143.216 - - [20/Oct/2015:22:31:32 -0700] "GET /firstvisit.html HTTP/1.1" 200 24042 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
208.122.6.102 - - [20/Oct/2015:22:49:25 -0700] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
100.43.91.5 - - [20/Oct/2015:23:04:04 -0700] "GET /img/Dr-Ali-shatergholi.jpg HTTP/1.1" 200 17298 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
217.69.133.240 - - [20/Oct/2015:23:56:19 -0700] "GET /robots.txt HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "superior-dentistry.com"
100.43.91.5 - - [21/Oct/2015:00:09:00 -0700] "GET /img/office-slider2.jpg HTTP/1.1" 200 148450 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
141.8.143.182 - - [21/Oct/2015:00:41:35 -0700] "GET /img/invisalign.jpg HTTP/1.1" 200 142640 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
208.122.6.102 - - [21/Oct/2015:00:52:34 -0700] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
188.94.32.42 - - [21/Oct/2015:00:53:43 -0700] "GET /images/implant-before-and-after.jpg HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" "www.superior-dentistry.com"
95.211.135.133 - - [21/Oct/2015:01:08:15 -0700] "HEAD / HTTP/1.1" 200 0 "-" "-" "www.superior-dentistry.com"
95.211.135.133 - - [21/Oct/2015:01:08:15 -0700] "GET / HTTP/1.1" 200 38156 "-" "-" "www.superior-dentistry.com"
95.211.135.133 - - [21/Oct/2015:01:08:16 -0700] "GET / HTTP/1.1" 200 38156 "-" "-" "www.superior-dentistry.com"
100.43.81.155 - - [21/Oct/2015:01:44:33 -0700] "GET /img/Dr-Melika.jpg HTTP/1.1" 200 28557 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
208.122.6.102 - - [21/Oct/2015:01:53:00 -0700] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
88.198.227.103 - - [21/Oct/2015:02:07:13 -0700] "GET / HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (Windows NT 6.2; rv:29.0) Gecko/20100101 Firefox/29.0" "superior-dentistry.com"
131.253.24.14 - - [21/Oct/2015:02:07:31 -0700] "GET /robots.txt HTTP/1.1" 200 49 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.superior-dentistry.com"
131.253.24.14 - - [21/Oct/2015:02:07:31 -0700] "GET /images/white_composite_filling.jpg HTTP/1.1" 404 89 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.superior-dentistry.com"
100.43.91.5 - - [21/Oct/2015:02:15:01 -0700] "GET /img/office-slider3.jpg HTTP/1.1" 200 116344 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
88.198.227.103 - - [21/Oct/2015:02:17:03 -0700] "GET /services.html HTTP/1.1" 200 34114 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; SLCC1; .NET CLR 2.0.50727; InfoPath.3; .NET CLR 3.5.30729; .NET4.0C; .NET CLR 3.0.30729; .NET4.0E)" "superior-dentistry.com"
88.198.227.103 - - [21/Oct/2015:02:17:03 -0700] "GET /contact-us.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; SLCC1; .NET CLR 2.0.50727; InfoPath.3; .NET CLR 3.5.30729; .NET4.0C; .NET CLR 3.0.30729; .NET4.0E)" "www.superior-dentistry.com"
88.198.227.103 - - [21/Oct/2015:02:17:04 -0700] "GET /services.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; SLCC1; .NET CLR 2.0.50727; InfoPath.3; .NET CLR 3.5.30729; .NET4.0C; .NET CLR 3.0.30729; .NET4.0E)" "www.superior-dentistry.com"
88.198.227.103 - - [21/Oct/2015:02:17:04 -0700] "GET /dental-sites-we-like.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; SLCC1; .NET CLR 2.0.50727; InfoPath.3; .NET CLR 3.5.30729; .NET4.0C; .NET CLR 3.0.30729; .NET4.0E)" "superior-dentistry.com"
88.198.227.103 - - [21/Oct/2015:02:17:04 -0700] "GET /dentists-bowie-md.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0; SLCC1; .NET CLR 2.0.50727; InfoPath.3; .NET CLR 3.5.30729; .NET4.0C; .NET CLR 3.0.30729; .NET4.0E)" "superior-dentistry.com"
180.76.15.147 - - [21/Oct/2015:02:58:18 -0700] "GET /Dental-LinkExchange.html HTTP/1.1" 200 25575 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "superior-dentistry.com"
217.69.133.236 - - [21/Oct/2015:03:06:21 -0700] "GET /robots.txt HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "superior-dentistry.com"
141.8.143.159 - - [21/Oct/2015:03:16:17 -0700] "GET /img/endodontia-root-canal-treatment.jpg HTTP/1.1" 200 126762 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
54.225.17.70 - - [21/Oct/2015:03:22:51 -0700] "GET /Bowie-Dentists/Childrens-Dentistry-Maryland.html HTTP/1.1" 200 39945 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36" "www.superior-dentistry.com"
54.243.138.3 - - [21/Oct/2015:03:30:11 -0700] "GET /contact-us.php HTTP/1.1" 200 73 "-" "User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "www.superior-dentistry.com"
180.76.15.24 - - [21/Oct/2015:03:41:03 -0700] "GET /sitemap.html HTTP/1.1" 200 9520 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.superior-dentistry.com"
100.43.81.155 - - [21/Oct/2015:03:46:42 -0700] "GET /img/office-slider4.jpg HTTP/1.1" 200 85815 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
208.122.6.102 - - [21/Oct/2015:03:56:22 -0700] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
157.55.39.206 - - [21/Oct/2015:04:22:54 -0700] "GET /Dentistry-Maryland-MD.html HTTP/1.1" 200 31039 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
157.55.39.206 - - [21/Oct/2015:04:51:20 -0700] "GET /meet-staff.html HTTP/1.1" 200 22166 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
157.55.39.206 - - [21/Oct/2015:04:51:20 -0700] "GET /Patient-Before-After-Gallery.html HTTP/1.1" 200 23787 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.166 - - [21/Oct/2015:04:51:26 -0700] "GET / HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.166 - - [21/Oct/2015:04:51:27 -0700] "GET /Dentist-Bowie-MD/Tooth-Extractions-Maryland-MD.html HTTP/1.1" 200 32565 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.166 - - [21/Oct/2015:04:51:27 -0700] "GET /?_escaped_fragment_= HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.166 - - [21/Oct/2015:04:51:27 -0700] "GET /sitemap.html HTTP/1.1" 200 9520 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.166 - - [21/Oct/2015:04:51:28 -0700] "GET /?_escaped_fragment_=home/mainPage HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.182 - - [21/Oct/2015:04:51:58 -0700] "GET /Dentists-Bowie-MD.html HTTP/1.1" 200 38040 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.182 - - [21/Oct/2015:04:51:59 -0700] "GET /testimonials.html HTTP/1.1" 200 24783 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.182 - - [21/Oct/2015:04:51:59 -0700] "GET /Bowie-Dentists/Periodontal-Therapy-Maryland.html HTTP/1.1" 200 40166 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.182 - - [21/Oct/2015:04:51:59 -0700] "GET /Bowie-Dentists/Childrens-Dentistry-Maryland.html HTTP/1.1" 200 39945 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.75 - - [21/Oct/2015:04:56:02 -0700] "GET /robots.txt HTTP/1.1" 200 49 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
208.122.6.102 - - [21/Oct/2015:04:57:05 -0700] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
207.46.13.75 - - [21/Oct/2015:05:01:32 -0700] "GET /services.html HTTP/1.1" 200 34114 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.75 - - [21/Oct/2015:05:01:33 -0700] "GET /?_escaped_fragment_=contact/c24vq HTTP/1.1" 200 38156 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.75 - - [21/Oct/2015:05:01:33 -0700] "GET /Dentist-Bowie-MD/Dental-Implants-Maryland-MD.html HTTP/1.1" 200 33055 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
207.46.13.75 - - [21/Oct/2015:05:01:34 -0700] "GET /Dentist-Bowie-MD/?D=D HTTP/1.1" 200 1706 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.superior-dentistry.com"
141.8.143.216 - - [21/Oct/2015:05:18:37 -0700] "GET /img/bridges-dentist-md.jpg HTTP/1.1" 200 67242 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
180.76.15.30 - - [21/Oct/2015:05:30:19 -0700] "GET /index.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.superior-dentistry.com"
141.8.143.156 - - [21/Oct/2015:05:49:19 -0700] "GET /img/care3.jpg HTTP/1.1" 200 62411 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)" "www.superior-dentistry.com"
