208.122.6.102 - - [11/Nov/2015:17:00:45 -0800] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/carousel/jquery-1.8.2.min.js HTTP/1.1" 200 93435 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/js/jquery-1.9.1.min.js HTTP/1.1" 200 92629 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/mainimg2.jpg HTTP/1.1" 200 100452 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/mainimg1.jpg HTTP/1.1" 200 50357 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/mainimg3.jpg HTTP/1.1" 200 80885 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/carousel/jquery.carouFredSel-6.2.1.js HTTP/1.1" 200 91090 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/meetdr2.png HTTP/1.1" 200 61340 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/care6.jpg HTTP/1.1" 200 110316 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/care4.jpg HTTP/1.1" 200 357042 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/care1.jpg HTTP/1.1" 200 284811 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/care2.jpg HTTP/1.1" 200 401250 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/offer-31-05-2014-whitening.jpg HTTP/1.1" 200 15686 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/patientform.png HTTP/1.1" 200 55911 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/offer-31-05-2014-new-patient.jpg HTTP/1.1" 200 15365 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/meetdr1.png HTTP/1.1" 200 50515 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/css/reset.css HTTP/1.1" 200 922 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/fb.png HTTP/1.1" 200 4397 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/services3.png HTTP/1.1" 200 16574 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/css/grid.css HTTP/1.1" 200 5182 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/care5.jpg HTTP/1.1" 200 330601 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/twitter.png HTTP/1.1" 200 5959 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/css/coin-slider.css HTTP/1.1" 200 710 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/g+.png HTTP/1.1" 200 4861 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/css/forms.css HTTP/1.1" 200 2909 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/cut-offer.png HTTP/1.1" 200 986 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/youtube.png HTTP/1.1" 200 4730 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:01 -0800] "GET /Bowie-Dentists/images/offer-31-05-2014-sonicare-brush.jpg HTTP/1.1" 200 13165 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:02 -0800] "GET /Bowie-Dentists/css/font/delicious-roman.woff HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:02 -0800] "GET /Bowie-Dentists/images/Turquoise-Blue-Waters-Beach.jpg HTTP/1.1" 200 98766 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:02 -0800] "GET /Bowie-Dentists/images/Pinterest.png HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:02 -0800] "GET /Bowie-Dentists/images/logo1.jpg HTTP/1.1" 200 37169 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:02 -0800] "GET /Bowie-Dentists/css/images/overlay.png HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:02 -0800] "GET /images/Patient-apt-icon2.png HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:26:02 -0800] "GET /Bowie-Dentists/css/font/delicious-roman.ttf HTTP/1.1" 404 89 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
173.73.27.230 - - [11/Nov/2015:21:27:01 -0800] "GET /services.php HTTP/1.1" 200 73 "http://www.superior-dentistry.com/Bowie-Dentists/Periodontal-Therapy-Maryland.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4" "www.superior-dentistry.com"
208.122.6.102 - - [11/Nov/2015:22:08:10 -0800] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
95.142.163.99 - - [11/Nov/2015:22:24:31 -0800] "GET /contact-us.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" "www.superior-dentistry.com"
208.115.113.85 - - [11/Nov/2015:22:48:07 -0800] "GET /Dentist-Bowie-MD/js/image_slider/ HTTP/1.1" 200 1499 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.superior-dentistry.com"
208.122.6.102 - - [11/Nov/2015:23:09:12 -0800] "GET / HTTP/1.1" 200 38156 "-" "FreeWebMonitoring SiteChecker/0.2 (+http://www.freewebmonitoring.com/bot.html)" "www.superior-dentistry.com"
54.187.209.40 - - [11/Nov/2015:23:17:43 -0800] "GET /services.html HTTP/1.1" 200 34114 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
54.187.209.40 - - [11/Nov/2015:23:17:48 -0800] "GET /Patient-Before-After-Gallery.html HTTP/1.1" 200 23787 "-" "Thumbtack-Thunderdome/1.0" "www.superior-dentistry.com"
